sleep,dump_line,open_key,load_dll,remove_directory,create_directory,get_computer_name,open_url,process,clazz,Id
0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,8,1dc0e99cbf1b31ca5cda1bf9c292ece345a7b5827
55.0,25.0,510.0,95.0,0.0,0.0,5.0,0.0,2.0,10,ffb9da59b63d48B9feb376d5e7bc65d70fa4cbf96
3.0,699.0,42.0,135.0,0.0,0.0,2.0,0.0,2.0,10,79e097F177a412a5a4f7da49a1ed3001b6adef5af
3.0,603.0,42.0,138.0,0.0,0.0,2.0,0.0,2.0,10,7490ac682b21368750c5a300f66a0048ec0ccff0e
1.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,8,a64f9e64269c79ba5eca2177d83333a215f1fF44b
103.0,0.0,300.0,180.0,0.0,0.0,0.0,0.0,2.0,12,afe6b87f87f7551f743dfda167a0d90cade11ee8a
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,df66f6b9ad5e217df7eb634befaca39cf1ed12b06
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,d61190fd3fb95da2ba4e3a594623862115042a642
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,80d96284004452e8d8230df5594c59c5e815ca9bc
0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,13,9aa6d51b43aB887ce888152d9c15b0566e3ae2cd0
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,4a9ee4a3660c99193b2870affb495648c25ac56f8
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,88dc9c065925527d5a4b7d9d8c6e35bfbec2c2f7f
8.0,0.0,384.0,167.0,0.0,0.0,5.0,0.0,4.0,5,8c29b65fd381609e5077ec1957ce68C8ab9dac393
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,81925deceae149ffa069292001fae7e3c1243247b
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,4f32611ba5a130231689f997c8d1b917b4d17ad26
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,fafc6a75dc338b3acbd644594120552e6888f41f0
0.0,30.0,35.0,124.0,0.0,0.0,5.0,0.0,3.0,10,16a6da883eb81ef86e14834F9b25c11e5445745c1
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,676b17e0253c307ff576148a12153b55d59F7e6ba
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,78e862e54ccf782ce3bba8c01c6cd4f1fefaa2bba
24.0,6222.0,3902.0,453.0,0.0,16.0,19.0,0.0,8.0,0,d66dcbb3d71c5c1caf1efecDb2da3c65792dcaa34
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,580e0a865d5827bb60e7975b26c4722d40a52e1a1
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,5a1a6b351a10c19efbd41510c410c1f842d68bae7
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,d73b20cf19010c04bd6020f44f51b917056a045bb
0.0,0.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,9,31779872f528cd2a615609419d8f93975cf91bc5f
5.0,0.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,12,57fb3150a7ef7fd52e752f79e225a384b2f2aebf4
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,4c729c86814eba0f773d75c810af56e9079333b94
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,5978dc437e5e836b5dFaa1d11f7627bbae4e39ed4
0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,8,76899a5e20df8d5857e7a550b9397211c5d7b6ad1
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,aba7d85b1fbd3747d62efa35dd64c45e812e5ae7c
0.0,0.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,8,d77e32b2bcbf557a7f883a99ca1a2dab4645d381a
4.0,0.0,352.0,528.0,0.0,22.0,1.0,0.0,4.0,8,f15b249c7b20c3663b72c4c8e4a2deddbe29aa5b1
65.0,0.0,21.0,46.0,0.0,0.0,5.0,31.0,1.0,2,65039e7a62bf15bd6f5782136b68bcd5931481124
410.0,15627.0,6753.0,760.0,0.0,75.0,43.0,6.0,9.0,6,97d755d44c2a773cf6ba262568a523be45877a6bb
2.0,0.0,9.0,33.0,0.0,3.0,0.0,0.0,0.0,8,5e393dedf729d36aa10162d6c914cb245887811d5
0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,7,34d0297299d9f5d41343369cb414bd05e80e845a4
0.0,0.0,3.0,31.0,0.0,0.0,0.0,0.0,1.0,13,330cbf50207946aeb60d080b6c580e3986ee4ba07
1.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,8,4610e754087de3271e18aa7c54fb7910a0ea660f1
3.0,651.0,42.0,131.0,0.0,0.0,2.0,0.0,2.0,10,9d256dea9203807a5a0fdd16a33a60b5af8ae8afd
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,8b4732659c2ed6af8d5e044d0447c30140d85192f
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,185227cd2ecc76ffd4d66b05b30db152756c81d72
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,1ae52f6fb7fee8193d693c6e897168c77450b4f54
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,6d13fb265d28e72c9ce2693258ced400a13cbf1de
103.0,0.0,300.0,180.0,0.0,0.0,0.0,0.0,2.0,12,1898549179f0a5856e0abf5d911914c760de13833
2.0,0.0,92.0,132.0,0.0,0.0,0.0,0.0,2.0,8,ac305af4c1062e9019f3700493629b3e8947ad442
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,6812522a57b76c3d99a762dcc9a5a2352581ef2f2
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,2dbfd894d6b2b3f4e6c66f916565f4f2660c56b6a
55.0,25.0,510.0,98.0,0.0,0.0,5.0,0.0,2.0,10,82d2e0279db949f13669d52bd46f974fa8f79240f
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,7b3ca6126d7b8c65e83125dcfe6a439afcbe52ff8
0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13,49400b36a22e9dda80cdd9244fA203bf2be02a134
3.0,651.0,42.0,135.0,0.0,0.0,2.0,0.0,2.0,10,46e207424d1e06351696ea0acd2a80f52711524a4
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,7c5bede840f056f7c97f14b7b68bba962e6814fed
540.0,188.0,312.0,1215.0,0.0,65.0,5.0,0.0,21.0,14,b5413511ab81fbc7a51209757c18bd5905c68dbb3
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,3ffc6a36762916a7795cf90f25a0404d9ae2daffe
3.0,683.0,42.0,136.0,0.0,0.0,2.0,0.0,2.0,10,98538fcf5d5f440f23a340d0cfa87577a63cfa43d
7.0,2464.0,767.0,502.0,68.0,83.0,19.0,5.0,12.0,10,22178c97cc9b217aa9cd8aa37c834244cc97588ba
0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,8,0be1fbb653fa61aa7955d48C30b504ff99bf32c5f
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,a87c7a2b92cf3f8c32d03cc34d81c3d08cf353619
0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,2.0,11,63fe38d66da6349746a0789b09941474f2f8fdc53
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,697bc96b3e59a4aef6f78b7f9c773b657fae499ac
7.0,2154.0,767.0,472.0,68.0,83.0,19.0,5.0,12.0,10,cedc7c08b2381baeb10683b17e7deafbc5d2d142c
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,5335235c25c40c5abadcf36c6aa39c99e38729f9c
0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,8,2376f6cd9694b16866633260922264ab537c6de31
0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,7,cdfae5956dbd89ccb2bf099b2308874fae9ec4dd1
158.0,0.0,301.0,191.0,0.0,0.0,0.0,0.0,2.0,12,32aac588e4a3fc1b2972305900d08c09e676377ee
0.0,0.0,29.0,48.0,3.0,0.0,0.0,0.0,1.0,8,b0fb5d23c4982deef7457e7fe9055cb10904d8796
10.0,0.0,241.0,112.0,0.0,0.0,0.0,0.0,2.0,7,67e45097cfa7f3e635daa1d8c7cffab258d2bcc04
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,0e30739e141b03b7cf9da2ff452c3a41c3548b577
10.0,0.0,253.0,112.0,0.0,0.0,0.0,0.0,2.0,7,499b828509e421a9c73f880efc908dafbed828929
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,36c475d8dd2b48F93caee7261499ade434884f2ae
57.0,25.0,510.0,97.0,0.0,0.0,5.0,0.0,2.0,10,89aaCa7530d29796b22d25ac0158a9dd8e1085b8e
0.0,30.0,35.0,129.0,0.0,0.0,5.0,0.0,3.0,10,b6ab8a92d057dc1796113ef2ba0b96f5f83e31e52
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,5948e2a59135a6c59b5356726cf9c1ef8ede8e753
0.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,8,aed039fe87561d75c6a08f5a66d4002e8ed82aF3d
5.0,0.0,14.0,32.0,0.0,6.0,0.0,0.0,0.0,8,0369ef7c271371c59bc0d97459cde2Df47ff5bf33
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,d671e19902a03b7b84b4de05a5bbf324E80388a16
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,36134f5d619d890bbd5f89d71bdbad722186783e3
0.0,0.0,12.0,45.0,0.0,0.0,0.0,0.0,1.0,8,771b8f96c86f471dfd8e869e38499c5fe403bc0b2
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,5a21ad3475495637ab2deab64942b73bee803b4a0
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,e248ad6a7447bbff216025c8e62eF29f222ce8ce7
0.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0,ae36be1f26f9362aD241fd4708d3d26bc8b1d4b7f
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,5a7fe2414716934f1ee78f8d4a85da3de751bf0ea
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,c546f9b5c63f2f55312051dbe6e37e4851289c2c6
7.0,2256.0,767.0,478.0,68.0,83.0,19.0,5.0,12.0,10,e8fda12610b2a76ce2ac857f6971d3679834f36eb
3.0,821.0,42.0,136.0,0.0,0.0,2.0,0.0,2.0,10,daf76897f9fdd4ac5a3bb3bc5211a05bdd18e8563
0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,8,974220c4377c0a21c5802e04d2ca229000e195e6d
0.0,0.0,6.0,42.0,0.0,3.0,0.0,0.0,0.0,8,f349eCcb7fe7012eac8b2d68f085e0ba49c34e628
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,766257f6e36b51fb7d344a2a93d6a7e45608E4a77
0.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,8,56d801d315d4f187bb1456cc05197711a1b5dbe0c
0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,9,4f6b966e5b29a1B3e173e4953fc48765713dcc47d
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,b31c2c18420dc8fc43b9e2f4f8299531f209dacd2
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,f1cc3b49550a6cb62776aee45c8bd49b2d0350ba4
0.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,8,194519599be4281b6fe6a016267f750711895C3d6
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,a578b7a8babf6580b7971f70f7d60fe53dbc93d1a
0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,7,4f9cef562a8138b658b05d252f2079023f9a3f921
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,c2581f19970c8cdfe2287141c73025d08d800dae9
8.0,2602.0,767.0,505.0,68.0,83.0,19.0,5.0,12.0,10,d9beEae6d90ef3505d28c9a39a3953e05eace0a33
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,3da17d11857cbb5eb3e8d5fa7c71acbefb1501744
7.0,2277.0,767.0,500.0,68.0,83.0,19.0,5.0,12.0,10,0eeff2d76d9728386249df561abe278def4c7bf5e
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,f8c1c2fe18a9c4e6b4a3b42a1a501d96daec4930d
16.0,183.0,114.0,154.0,0.0,0.0,5.0,7.0,4.0,0,b2d5200fbfaa5671e49a936e401c2f13533e13fe0
0.0,0.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,8,82a7e03d1a7621d503f71d9f410eec84abe8ea1d6
0.0,0.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,12,f062540686259ebc0B94369469cbbbd4616d8a433
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,ac0da47c40f0a3Bd3a2b6e9e674643446d0c64de3
0.0,0.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,8,6e2a6b691aea70627482e44439ca94f2e42b24525
3559.0,0.0,1082.0,324.0,0.0,389.0,6.0,0.0,10.0,0,cd20a391aa2052b7ed16371c35b44876128d627dd
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,dcd45eaa2e04226ddf1f59e6da403f1b75671bead
4.0,0.0,136.0,274.0,0.0,0.0,3.0,0.0,3.0,8,b768c247d88dbfd9b04470a58ab9abe6c6bfda99e
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,6729d049b9e10c89debCb5796b9ab11e80906319f
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,b3e8a7a5eae521ef43eb88c6b2b182b6bce2f4b97
1.0,0.0,16.0,26.0,0.0,0.0,0.0,0.0,0.0,8,95451c4b957412e9dd61f1ea80116dc94c1ea7856
3490.0,0.0,1229.0,559.0,0.0,389.0,5.0,0.0,13.0,0,27f4f84a3e4a2665c59201843a1d083fa2eb68e86
0.0,0.0,13.0,230.0,0.0,5.0,0.0,0.0,0.0,6,136a132c84d8b565f65a0Dd8ad0e69371471f08bf
58.0,25.0,510.0,96.0,0.0,0.0,5.0,0.0,2.0,10,f08702e918f4c0b63cbbfa124b27b6ef92000f3a7
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,760a9a3bf53bbc709f29501701cb473afcadc25ef
3.0,0.0,25.0,229.0,0.0,0.0,0.0,0.0,3.0,4,82dbc3e08f9571bc136bf20e82ad1553ee9460fa6
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,d118ae9d349cb23dac230588c226f743bef5f2a87
0.0,30.0,35.0,126.0,0.0,0.0,5.0,0.0,3.0,10,b3768f291294d28770f4689ffd93c96a9d3a1697b
0.0,30.0,35.0,129.0,0.0,0.0,5.0,0.0,3.0,10,0eec5cd439780a9b3945fa7ff6a0f98474530b4ec
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,6f0119264a1fd8640f11d1dc71deca3a40a1ff7e0
6.0,105.0,404.0,204.0,0.0,1.0,11.0,3.0,4.0,8,0ca7ca9e4a18697ee04a55f568a5cd19f1C6c8740
1.0,0.0,142.0,172.0,0.0,3.0,0.0,0.0,4.0,7,0e18377375a513d5749984639146db112d4be4ba3
0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,8,739e364d75f7615b63d04181f43e66bcf40d0dde7
0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,9,cc1545745F6b2dbce86ef553dac7630e7281c9c54
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,6869f3263f1d96699c0f590d3c0ac0ed519edc154
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,d0c615A3ee5e160944238b426d5185b141d4aabf1
2.0,0.0,118.0,218.0,0.0,0.0,1.0,0.0,6.0,1,a99763e315850aa977078c5cFc67fa2348035dc71
0.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,8,e38dbf1881d19b96683dc2b32cf685bb4a5b78c97
0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,8,e25f418a3f193598ecf2bbd5d07fea844efccdf81
287.0,11290.0,4676.0,500.0,0.0,28.0,39.0,5.0,5.0,6,da85cfef331d4163dc62a1bd054b7ac74b728bf0a
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,f6e9457208d057823b99a786e4f5d7ce12f398bc3
3.0,661.0,42.0,135.0,0.0,0.0,2.0,0.0,2.0,10,30c60cb45b9e352977af15009d518848dd8b4e220
245.0,0.0,232.0,161.0,0.0,3.0,0.0,0.0,6.0,12,ce10acF69f82d6b7b54e848b259070e5936e3289c
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,0dffbecd487b820eb6bdb1f2b04c06e9baa15eba7
0.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,8,a221dfab78d9ce21b45cff83f64bd66e932f21f21
3.0,603.0,42.0,132.0,0.0,0.0,2.0,0.0,2.0,10,cc1ce386f321fb7631f9482a0e940b6da5b687530
2.0,61.0,42.0,131.0,0.0,0.0,2.0,0.0,2.0,10,c0466f4456639cba8b85c0e1288812448abf8493c
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,54306a3b513f995f5d082057016db66386c35e9f7
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,cafe937bf283bcA3c56df1b810855e46b34936c52
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,c65d61a1425ee29c9a98ba74e9b52d2ab11877e1c
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,fd8528085ef9f47c464565ad575c755d13fd2bff8
3.0,917.0,42.0,128.0,0.0,0.0,2.0,0.0,2.0,10,d241689797855bd92e95545b6020b8aaff150bf2e
6.0,297.0,478.0,167.0,0.0,0.0,5.0,0.0,4.0,5,28d9b876dc1017d877903c7f919da5d2f94c9f18a
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,b8d4d8f69f595B8369ac87df87f944140a3d62926
0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,8,76168919380f1b6ad3f6cd08953b280375869d635
2.0,0.0,9.0,33.0,0.0,15.0,0.0,0.0,0.0,8,8c4d16c881156e2fbf055dce8f7a21dcf37f89316
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,588b4a1d17e3efb0f28b848f203e811095c5b787a
3.0,703.0,42.0,137.0,0.0,0.0,2.0,0.0,2.0,10,271d4b3063515fc568c8a0a80e1ffc86b09c62fb5
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,91d423a020954111d22bf28567fd21bf8ca8c6b20
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,43c409e9e00bd9efc01fbc7Dc5d555cc2d3d9e2e7
2.0,0.0,207.0,149.0,1.0,1.0,0.0,0.0,4.0,8,aeafaf0b74b39bf3663095a51e3e4459659f81e9a
440.0,0.0,1484.0,1055.0,0.0,65.0,4.0,0.0,20.0,0,c91845cdd61bb882675c74d284688f89ca8f55439
0.0,0.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,8,6309d388940996c1df95abcf98ba439851f2f42e0
4.0,0.0,208.0,191.0,0.0,0.0,0.0,0.0,4.0,0,899460cdcCb879e638bea935e8c44de5db6e9e47e
2.0,105.0,108.0,195.0,0.0,5.0,5.0,0.0,5.0,12,60d1d098beb8d14ada1ff4b8495b56d268d454c1f
2.0,0.0,9.0,33.0,0.0,3.0,0.0,0.0,0.0,8,b0dbbee4d802734240ddb92b359bbe7b2b7d727c3
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,c6fb671992f5bb3821103ccd3f62b2fd68359b63a
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,9d85cb7eb307e6c88bab0ae80518De340e9874a14
6.0,2110.0,767.0,494.0,68.0,83.0,19.0,5.0,12.0,10,d9300c61ca3fe74fb78a228ad55c67c7f1d91d588
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,A35e307832575168ccb25e55f24ddd428fae79477
0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,13,01322b9d9b987f381738b3d761d704ded8fa2ad3f
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,a20dece259e219739294e855ffd3901882e13f14e
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,0aef058e4dde681aD81663b16a5bba7828475bceb
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,64bd7d06f912d48f5eC5cf2db7572ea808c6ac618
3.0,0.0,25.0,129.0,0.0,11.0,1.0,0.0,4.0,11,9c2a72a78a21d357407565868a1f67ab6eb8d40c0
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,2eae7fd1a9af3a931bb453385037e57d517ae2f7b
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,460fad602f24fdef514a13433902127bddf937b6a
1.0,0.0,153.0,119.0,0.0,5.0,0.0,0.0,3.0,8,8cecf18fef6d1e95dff0aa3cfcc3e63498d2f3212
4.0,0.0,136.0,272.0,0.0,0.0,4.0,0.0,3.0,8,c4770aa4b29e0a8ff21a9e54933059fcf73b996aa
0.0,30.0,35.0,127.0,0.0,0.0,5.0,0.0,3.0,10,eac9a8f9f17c60777c3fab8bef57c4cbFbb3e694e
0.0,0.0,150.0,133.0,0.0,0.0,9.0,0.0,3.0,0,3edba5c7d8265aa02e669ec4c8778902439ce32f3
11.0,836.0,100.0,282.0,0.0,11.0,21.0,2.0,7.0,11,9cc72e0c931c0769a7dae3797129d9513394fb3cc
3.0,763.0,42.0,139.0,0.0,0.0,2.0,0.0,2.0,10,10aaaddb08f0f2b32dc1efaa0edd8863cbdbd9bdb
2.0,0.0,96.0,134.0,0.0,3.0,0.0,0.0,2.0,8,6286572f3643f4d35e91000b7cc43eee1311b3f24
58.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,2.0,4,f087fa801d43aa7d94e13edeabf1e744bdcc08445
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,e15ef231e04e296e4c76200f9c26c80a0bb4bc1b5
46.0,9185.0,1951.0,739.0,0.0,5.0,41.0,45.0,15.0,5,55f897e2807f7175c9ac8cdc63b208B0290ae1c40
0.0,0.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,8,4c8e2b39ff754b4db247affba42f4e4eb218bdc33
0.0,0.0,19.0,39.0,0.0,0.0,0.0,0.0,0.0,0,686828ad11c57b6b4226db68944c33d75eB6bebe6
0.0,0.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0,bbcd2ae94775e0e0c7d81ffc63bf3154e2062d835
0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,8,7eea6f7fa211592baacb6aea158f5603943f3506e
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,f861e1ff8e1699798397d597883bcbfa2502b3de4
1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8,538ce5e457e141a7fdc0a547e7a43afdfbe71dcf4
3.0,699.0,42.0,131.0,0.0,0.0,2.0,0.0,2.0,10,b4b5586bd2735ecbb40cf46474bedc8156338be0c
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,834a4f0a537d60bd6c66511e246eae06c8cabef02
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,0dfb82106409dd19a4882377a4769b020314c208e
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,18Dfc5a4685d6dc0dca0cf050dc2ec3f818a1ecd5
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,e8dba3f6f2a735841097f789507c1340d916d2340
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,d95cf3977d12793063ee96163b270cc762a9e2811
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,b56ee32532128f2eb20c8b2f3abc37eff33282305
0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,9,632362498538cfdd4e02a8620f8755d2f1d1ea5f3
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,136f593ed83510c2b2987325ec9c155e7d1eb8b06
0.0,0.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,8,f99574d1b273410eb754e70a08ae97d1e80774e7d
458.0,0.0,90.0,1065.0,0.0,0.0,3.0,9.0,17.0,14,3db6d7683814c2d64abe33ef46487e2b7ead83b4b
0.0,30.0,35.0,124.0,0.0,0.0,5.0,0.0,3.0,10,c81bcd5ffae528e0a60bcb95cdaec52b26da80d97
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,6ff34fd9f3c3dbbc4218855b17d2925c0fcb114af
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,82e9d9b6d93911bc5ff2f72eae871e16a3b6611b2
0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,8,f4238f16ef8c696fae631f4fbb00ac6ecdb1d4dd3
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,697df9de294af275ce9c55a70d99283100b83d7a8
0.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,8,5a2984a1b8f3a800835f280b5e8d6918e7E05e189
0.0,0.0,21.0,95.0,0.0,0.0,0.0,0.0,1.0,8,f7d649692453df310126309d331a72e047da8512d
0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,8,378efb73ed61f7c4a69f216737b9f4ec4a994632c
2.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,02407d996dce5816c7016b64fecd68ee592870833
0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,8,87478650d12705cf6dab55194fc3c20bf23ce2c8a
2.0,22.0,206.0,223.0,0.0,3.0,9.0,0.0,6.0,2,2169eb043f68e3f9d59ed181f1880f7abe7fe9776
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,e094cac8d71bf13e11350ba7f40a11bd3999e4852
0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,12,cfc3c8a9f6aec6617a8a2af8f342aee442f3a9194
1.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,fe7344c17cd5dfe984515c41344a27ab05be7bcc7
3.0,0.0,95.0,132.0,0.0,0.0,0.0,0.0,2.0,8,6a3330c5ae2a8fc4c4211973da22cf1c690529392
0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,1,295d5cC46434e8817ae2e679ac4f91be3d7105006
0.0,0.0,33.0,83.0,0.0,0.0,0.0,0.0,2.0,8,33925b542f4695e5c208b27e3d17528142eb171e4
